contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,entropy_0,asm_45,entropy_45,asm_90,entropy_90,asm_135,entropy_135,label
2599.3579545454545,2736.687759433226,2416.7119755244753,2802.644268281265,10.193560606060606,10.732108860522455,9.477301864801865,10.990761836397116,0.9600258672754675,0.957913945815009,0.9628346818884066,0.9568996360181887,0.6958202876401618,0.6945286408852629,0.6983888722294757,0.6938650906685068,0.91627577496721,0.9118260675613209,0.9219971567625814,0.9096997428321981,0.4841658726916375,1.2080182971681614,0.48237003300993053,1.2173257725359012,0.48774701685395894,1.1935795376424996,0.48144876404841513,1.221833209694293,0.0
3175.084353146853,3335.3699166692672,3091.0874125874125,3302.645341125433,12.45131118881119,13.07988202615399,12.121911421911422,12.95155035735464,0.9511720795812928,0.9487071338131015,0.9524638235077136,0.9492103875199853,0.6738182505931706,0.6721041000862915,0.6746502150997352,0.6724395441600346,0.9022497032585765,0.8973333209863434,0.904844339126674,0.8983407990692243,0.4540310348324408,1.2806789521823814,0.4517239213528037,1.2912792095614127,0.45515291273411906,1.2751887981712882,0.4521749405501551,1.2891587914189222,0.0
4976.534527972029,5522.208703302019,5222.083479020979,5056.961637043163,19.51582167832168,21.655720405105956,20.47875874125874,19.83122210605162,0.9234685429217231,0.9150769122612183,0.9196923772180208,0.9222316975203279,0.6559460857700207,0.650443880437296,0.6534507006654415,0.6550319377293605,0.8466462252092962,0.8298826030283474,0.8391064602860016,0.8442154108626895,0.4302652674370113,1.388372198290708,0.4230772415983274,1.4180521685241159,0.4269978182001565,1.4019214720255049,0.4290668394454808,1.3930372268416205,0.0
5195.305506993007,5051.1270227989135,4964.408653846153,5517.896162338878,20.373747086247086,19.808341265878095,19.46826923076923,21.638808479760307,0.9201041812968196,0.9223214249254312,0.9236550202404246,0.9151432325171642,0.6537197065729443,0.6550941624245425,0.6560711202684961,0.6504906216661841,0.8399296352891327,0.8443933620813171,0.8470180259915518,0.8300134987099369,0.42734945476181635,1.400462763506384,0.42914836164271286,1.3927081402404218,0.43042931485035946,1.3876926353220138,0.4231380488756587,1.4178156954464924,0.0
2919.8094405594406,2994.5523411410377,2792.2351398601395,3061.269886629631,11.4502331002331,11.743342514278579,10.949941724941723,12.00497994756718,0.9550978156343702,0.9539483846285941,0.9570597124248741,0.952922371257195,0.679623383851337,0.678783322443821,0.6810993868324139,0.6780998037787858,0.9093284180814811,0.907025425830359,0.9132517672709743,0.9049534064784427,0.46188794387754173,1.2571120976751207,0.46074679882787223,1.2622973303798402,0.4638963747434901,1.2480766186900951,0.45981934388482765,1.2667542992967982,0.0
2436.7954545454545,2784.5062283480543,2699.522727272727,2664.262439140476,9.556060606060605,10.919632268031584,10.586363636363636,10.448087996629319,0.9625258288293075,0.9571785712123142,0.9584854869241115,0.9590277359957482,0.693422175472128,0.6902997730994268,0.6908326688920535,0.6915300836204794,0.9224278360779851,0.9112491676215486,0.9140399337654911,0.9150806815903931,0.48083431343649874,1.205097447076469,0.47651377674112017,1.2285345204893707,0.4772497764085176,1.223385030994427,0.4782138565521472,1.2202277071122638,0.0
2534.560314685315,2609.2141221403826,2441.0900349650346,2742.3955342373833,9.939452214452215,10.232212243687774,9.572902097902098,10.754492291126994,0.9610223554472778,0.9598742945569405,0.962459784778934,0.9578261690056689,0.680439708691001,0.6796353321811041,0.6814645496324533,0.678251795517152,0.9219721731305479,0.9196798240746084,0.9248394341150432,0.9155799100110407,0.46299819716349433,1.236901329910908,0.4619041847489196,1.242239135953954,0.4643939324057623,1.2301131787161252,0.4600254981222405,1.2515401218174573,0.0
3214.1145104895104,3623.041766798789,3060.0148601398605,3245.313914203676,12.60437062937063,14.208006928622702,12.000058275058278,12.726721232171279,0.9505718557117228,0.9442831826223543,0.9529416716368859,0.9500920568049138,0.7124949712353221,0.7078841786054243,0.7139959903200646,0.7115443724877296,0.8890148998910145,0.8751527551519637,0.8943360435730453,0.8881689676977366,0.5076490840356225,1.1992883136066737,0.5011000103198763,1.2264087142080635,0.5097902741931296,1.1893122106619525,0.506295394018957,1.202746458920934,0.0
1770.3776223776224,1904.1136746668333,1632.8247377622379,1787.1677109016573,6.942657342657343,7.467112449673856,6.403234265734266,7.008500827065323,0.9727743114696026,0.9707176564041025,0.974889663553621,0.9725161056976954,0.7041073279353782,0.7023288284272887,0.7052210319926241,0.7035308563200013,0.943011575488496,0.9387784889162897,0.9474872251545924,0.9425393439424976,0.49576712925229827,1.1470192323202046,0.4932657832400479,1.1582925748253605,0.4973367039647415,1.1367082657960168,0.4949556657943544,1.1491956616648817,0.0
3023.005681818182,3018.6518347585907,2817.6236888111885,3250.006973487095,11.854924242424243,11.83785033238663,11.049504662004662,12.745125386223902,0.953510815953339,0.953577771433602,0.9566692755388431,0.9500198847616785,0.6751490510428301,0.6752149811514823,0.6772520043429071,0.6728296454156283,0.9069914010879866,0.9071200980243955,0.9133157104416769,0.9000017275224524,0.45582624112403397,1.2710606191875544,0.4559152707713965,1.2707259363128318,0.4586702773864851,1.2571762430885904,0.45269973175012,1.2860385444005262,0.0
